profileID,respID,qID,altID,obsID,brand,packaging,size,calories,alcohol_content,price,image
2747,1338,1,2,14708,Brand2,Bottle,16oz(470ml),151+,6 to 7.9,2.79,Brand2Bottle.jpg
302,1338,1,3,14708,Brand2,Can,8.4oz(250ml),101 to 150,6 to 7.9,1.67,Brand2Can.jpg
2770,1338,2,1,14709,Brand1,Bottle,12oz(350ml),0 to 50,8 to 12,2.79,Brand1Bottle.jpg
2018,1338,2,2,14709,Brand2,Can,12oz(350ml),151+,4.9 to 5.9,2.09,Brand2Can.jpg
545,1338,2,3,14709,Brand2,Bottle,8.4oz(250ml),101 to 150,12+,1.67,Brand2Bottle.jpg
343,1338,3,1,14710,Brand1,Can,16oz(470ml),151+,6 to 7.9,1.67,Brand1Can.jpg
2230,1338,3,2,14710,Brand1,Bottle,12oz(350ml),101 to 150,8 to 12,2.09,Brand1Bottle.jpg
2235,1338,3,3,14710,Brand3,Can,16oz(470ml),101 to 150,8 to 12,2.09,Brand3Can.jpg
2145,1338,4,1,14711,Brand3,Can,16oz(470ml),151+,6 to 7.9,2.09,Brand3Can.jpg
581,1338,4,2,14711,Brand2,Bottle,12oz(350ml),151+,12+,1.67,Brand2Bottle.jpg
2600,1338,4,3,14711,Brand2,Can,25oz(740ml),101 to 150,4.9 to 5.9,2.79,Brand2Can.jpg
1105,1338,5,1,14712,Brand1,Can,32oz(950ml),0 to 50,12+,0.75,Brand1Can.jpg
601,1338,5,2,14712,Brand1,Can,8.4oz(250ml),0 to 50,0 to 4.8,0.75,Brand1Can.jpg
1566,1338,5,3,14712,Brand3,Bottle,8.4oz(250ml),0 to 50,8 to 12,1.99,Brand3Bottle.jpg
241,1338,6,1,14713,Brand1,Can,8.4oz(250ml),0 to 50,6 to 7.9,1.67,Brand1Can.jpg
507,1338,6,2,14713,Brand3,Can,32oz(950ml),0 to 50,12+,1.67,Brand3Can.jpg
818,1338,6,3,14713,Brand2,Can,12oz(350ml),151+,4.9 to 5.9,0.75,Brand2Can.jpg
238,1338,7,1,14714,Brand1,Bottle,32oz(950ml),151+,4.9 to 5.9,1.67,Brand1Bottle.jpg
2189,1338,7,2,14714,Brand2,Bottle,32oz(950ml),0 to 50,8 to 12,2.09,Brand2Bottle.jpg
1625,1338,7,3,14714,Brand2,Bottle,8.4oz(250ml),101 to 150,8 to 12,1.99,Brand2Bottle.jpg
2427,1338,8,1,14715,Brand3,Can,32oz(950ml),0 to 50,0 to 4.8,2.79,Brand3Can.jpg
2922,1338,8,2,14715,Brand3,Bottle,12oz(350ml),51 to 100,12+,2.79,Brand3Bottle.jpg
1050,1338,8,3,14715,Brand3,Bottle,32oz(950ml),101 to 150,8 to 12,0.75,Brand3Bottle.jpg
1843,1338,9,1,14716,Brand1,Can,16oz(470ml),51 to 100,0 to 4.8,2.09,Brand1Can.jpg
1774,1338,9,2,14716,Brand1,Bottle,8.4oz(250ml),151+,12+,1.99,Brand1Bottle.jpg
195,1338,9,3,14716,Brand3,Can,16oz(470ml),101 to 150,4.9 to 5.9,1.67,Brand3Can.jpg
481,1338,10,1,14717,Brand1,Can,8.4oz(250ml),0 to 50,12+,1.67,Brand1Can.jpg
432,1338,10,2,14717,Brand3,Bottle,12oz(350ml),101 to 150,8 to 12,1.67,Brand3Bottle.jpg
661,1338,10,3,14717,Brand1,Can,8.4oz(250ml),101 to 150,0 to 4.8,0.75,Brand1Can.jpg
2183,1338,11,1,14718,Brand2,Bottle,25oz(740ml),0 to 50,8 to 12,2.09,Brand2Bottle.jpg
85,1338,11,2,14718,Brand1,Can,32oz(950ml),101 to 150,0 to 4.8,1.67,Brand1Can.jpg
2813,1338,11,3,14718,Brand2,Bottle,25oz(740ml),51 to 100,8 to 12,2.79,Brand2Bottle.jpg
2831,1339,1,1,14719,Brand2,Bottle,12oz(350ml),101 to 150,8 to 12,2.79,Brand2Bottle.jpg
2315,1339,1,2,14719,Brand2,Bottle,8.4oz(250ml),51 to 100,12+,2.09,Brand2Bottle.jpg
2573,1339,1,3,14719,Brand2,Bottle,25oz(740ml),51 to 100,4.9 to 5.9,2.79,Brand2Bottle.jpg
2303,1339,2,1,14720,Brand2,Bottle,25oz(740ml),0 to 50,12+,2.09,Brand2Bottle.jpg
1326,1339,2,2,14720,Brand3,Bottle,8.4oz(250ml),0 to 50,4.9 to 5.9,1.99,Brand3Bottle.jpg
1745,1339,2,3,14720,Brand2,Bottle,8.4oz(250ml),101 to 150,12+,1.99,Brand2Bottle.jpg
411,1339,3,1,14721,Brand3,Can,25oz(740ml),51 to 100,8 to 12,1.67,Brand3Can.jpg
524,1339,3,2,14721,Brand2,Can,16oz(470ml),51 to 100,12+,1.67,Brand2Can.jpg
2434,1339,3,3,14721,Brand1,Bottle,8.4oz(250ml),51 to 100,0 to 4.8,2.79,Brand1Bottle.jpg
826,1339,4,1,14722,Brand1,Bottle,16oz(470ml),151+,4.9 to 5.9,0.75,Brand1Bottle.jpg
1838,1339,4,2,14722,Brand2,Can,12oz(350ml),51 to 100,0 to 4.8,2.09,Brand2Can.jpg
1130,1339,4,3,14722,Brand2,Can,25oz(740ml),51 to 100,12+,0.75,Brand2Can.jpg
776,1339,5,1,14723,Brand2,Can,32oz(950ml),51 to 100,4.9 to 5.9,0.75,Brand2Can.jpg
2463,1339,5,2,14723,Brand3,Can,8.4oz(250ml),101 to 150,0 to 4.8,2.79,Brand3Can.jpg
2824,1339,5,3,14723,Brand1,Bottle,8.4oz(250ml),101 to 150,8 to 12,2.79,Brand1Bottle.jpg
2579,1339,6,1,14724,Brand2,Bottle,32oz(950ml),51 to 100,4.9 to 5.9,2.79,Brand2Bottle.jpg
1661,1339,6,2,14724,Brand2,Bottle,12oz(350ml),151+,8 to 12,1.99,Brand2Bottle.jpg
2441,1339,6,3,14724,Brand2,Bottle,12oz(350ml),51 to 100,0 to 4.8,2.79,Brand2Bottle.jpg
2448,1339,7,1,14725,Brand3,Bottle,16oz(470ml),51 to 100,0 to 4.8,2.79,Brand3Bottle.jpg
1442,1339,7,2,14725,Brand2,Can,8.4oz(250ml),0 to 50,6 to 7.9,1.99,Brand2Can.jpg
2210,1339,7,3,14725,Brand2,Can,25oz(740ml),51 to 100,8 to 12,2.09,Brand2Can.jpg
801,1339,8,1,14726,Brand3,Can,25oz(740ml),101 to 150,4.9 to 5.9,0.75,Brand3Can.jpg
1900,1339,8,2,14726,Brand1,Bottle,12oz(350ml),151+,0 to 4.8,2.09,Brand1Bottle.jpg
663,1339,8,3,14726,Brand3,Can,8.4oz(250ml),101 to 150,0 to 4.8,0.75,Brand3Can.jpg
1894,1339,9,1,14727,Brand1,Bottle,8.4oz(250ml),151+,0 to 4.8,2.09,Brand1Bottle.jpg
704,1339,9,2,14727,Brand2,Can,16oz(470ml),151+,0 to 4.8,0.75,Brand2Can.jpg
1159,1339,9,3,14727,Brand1,Can,25oz(740ml),101 to 150,12+,0.75,Brand1Can.jpg
2850,1339,10,1,14728,Brand3,Bottle,32oz(950ml),101 to 150,8 to 12,2.79,Brand3Bottle.jpg
2199,1339,10,2,14728,Brand3,Can,12oz(350ml),51 to 100,8 to 12,2.09,Brand3Can.jpg
1009,1339,10,3,14728,Brand1,Can,25oz(740ml),51 to 100,8 to 12,0.75,Brand1Can.jpg
40,1339,11,1,14729,Brand1,Bottle,12oz(350ml),51 to 100,0 to 4.8,1.67,Brand1Bottle.jpg
2164,1339,11,2,14729,Brand1,Bottle,8.4oz(250ml),0 to 50,8 to 12,2.09,Brand1Bottle.jpg
1423,1339,11,3,14729,Brand1,Can,16oz(470ml),151+,4.9 to 5.9,1.99,Brand1Can.jpg
693,1340,1,1,14730,Brand3,Can,8.4oz(250ml),151+,0 to 4.8,0.75,Brand3Can.jpg
2155,1340,1,2,14730,Brand1,Can,32oz(950ml),151+,6 to 7.9,2.09,Brand1Can.jpg
850,1340,1,3,14730,Brand1,Bottle,12oz(350ml),0 to 50,6 to 7.9,0.75,Brand1Bottle.jpg
1269,1340,2,1,14731,Brand3,Can,12oz(350ml),101 to 150,0 to 4.8,1.99,Brand3Can.jpg
714,1340,2,2,14731,Brand3,Bottle,25oz(740ml),151+,0 to 4.8,0.75,Brand3Bottle.jpg
1011,1340,2,3,14731,Brand3,Can,25oz(740ml),51 to 100,8 to 12,0.75,Brand3Can.jpg
1144,1340,3,1,14732,Brand1,Bottle,8.4oz(250ml),101 to 150,12+,0.75,Brand1Bottle.jpg
93,1340,3,2,14732,Brand3,Can,8.4oz(250ml),151+,0 to 4.8,1.67,Brand3Can.jpg
2135,1340,3,3,14732,Brand2,Bottle,8.4oz(250ml),151+,6 to 7.9,2.09,Brand2Bottle.jpg
1400,1340,4,1,14733,Brand2,Can,25oz(740ml),101 to 150,4.9 to 5.9,1.99,Brand2Can.jpg
1941,1340,4,2,14733,Brand3,Can,25oz(740ml),0 to 50,4.9 to 5.9,2.09,Brand3Can.jpg
2092,1340,4,3,14733,Brand1,Bottle,25oz(740ml),51 to 100,6 to 7.9,2.09,Brand1Bottle.jpg
427,1340,5,1,14734,Brand1,Can,12oz(350ml),101 to 150,8 to 12,1.67,Brand1Can.jpg
1961,1340,5,2,14734,Brand2,Bottle,12oz(350ml),51 to 100,4.9 to 5.9,2.09,Brand2Bottle.jpg
1512,1340,5,3,14734,Brand3,Bottle,12oz(350ml),101 to 150,6 to 7.9,1.99,Brand3Bottle.jpg
879,1340,6,1,14735,Brand3,Can,12oz(350ml),51 to 100,6 to 7.9,0.75,Brand3Can.jpg
2888,1340,6,2,14735,Brand2,Can,12oz(350ml),0 to 50,12+,2.79,Brand2Can.jpg
539,1340,6,3,14735,Brand2,Bottle,32oz(950ml),51 to 100,12+,1.67,Brand2Bottle.jpg
2363,1340,7,1,14736,Brand2,Bottle,25oz(740ml),101 to 150,12+,2.09,Brand2Bottle.jpg
1778,1340,7,2,14736,Brand2,Can,12oz(350ml),151+,12+,1.99,Brand2Can.jpg
2694,1340,7,3,14736,Brand3,Bottle,25oz(740ml),51 to 100,6 to 7.9,2.79,Brand3Bottle.jpg
2895,1340,8,1,14737,Brand3,Can,16oz(470ml),0 to 50,12+,2.79,Brand3Can.jpg
2810,1340,8,2,14737,Brand2,Can,25oz(740ml),51 to 100,8 to 12,2.79,Brand2Can.jpg
2589,1340,8,3,14737,Brand3,Can,12oz(350ml),101 to 150,4.9 to 5.9,2.79,Brand3Can.jpg
1297,1340,9,1,14738,Brand1,Can,12oz(350ml),151+,0 to 4.8,1.99,Brand1Can.jpg
2323,1340,9,2,14738,Brand1,Can,16oz(470ml),51 to 100,12+,2.09,Brand1Can.jpg
1163,1340,9,3,14738,Brand2,Bottle,25oz(740ml),101 to 150,12+,0.75,Brand2Bottle.jpg
1070,1340,10,1,14739,Brand2,Can,25oz(740ml),151+,8 to 12,0.75,Brand2Can.jpg
1214,1340,10,2,14739,Brand2,Can,16oz(470ml),0 to 50,0 to 4.8,1.99,Brand2Can.jpg
2496,1340,10,3,14739,Brand3,Bottle,8.4oz(250ml),151+,0 to 4.8,2.79,Brand3Bottle.jpg
1605,1340,11,1,14740,Brand3,Can,16oz(470ml),51 to 100,8 to 12,1.99,Brand3Can.jpg
284,1340,11,2,14740,Brand2,Can,16oz(470ml),51 to 100,6 to 7.9,1.67,Brand2Can.jpg
1821,1340,11,3,14740,Brand3,Can,25oz(740ml),0 to 50,0 to 4.8,2.09,Brand3Can.jpg
216,1341,1,1,14741,Brand3,Bottle,8.4oz(250ml),151+,4.9 to 5.9,1.67,Brand3Bottle.jpg
2329,1341,1,2,14741,Brand1,Can,25oz(740ml),51 to 100,12+,2.09,Brand1Can.jpg
960,1341,1,3,14741,Brand3,Bottle,32oz(950ml),151+,6 to 7.9,0.75,Brand3Bottle.jpg
1539,1341,2,1,14742,Brand3,Can,12oz(350ml),151+,6 to 7.9,1.99,Brand3Can.jpg
1664,1341,2,2,14742,Brand2,Can,16oz(470ml),151+,8 to 12,1.99,Brand2Can.jpg
53,1341,2,3,14742,Brand2,Bottle,25oz(740ml),51 to 100,0 to 4.8,1.67,Brand2Bottle.jpg
2461,1341,3,1,14743,Brand1,Can,8.4oz(250ml),101 to 150,0 to 4.8,2.79,Brand1Can.jpg
2014,1341,3,2,14743,Brand1,Bottle,8.4oz(250ml),151+,4.9 to 5.9,2.09,Brand1Bottle.jpg
651,1341,3,3,14743,Brand3,Can,25oz(740ml),51 to 100,0 to 4.8,0.75,Brand3Can.jpg
1975,1341,4,1,14744,Brand1,Can,32oz(950ml),51 to 100,4.9 to 5.9,2.09,Brand1Can.jpg
1617,1341,4,2,14744,Brand3,Can,32oz(950ml),51 to 100,8 to 12,1.99,Brand3Can.jpg
285,1341,4,3,14744,Brand3,Can,16oz(470ml),51 to 100,6 to 7.9,1.67,Brand3Can.jpg
1933,1341,5,1,14745,Brand1,Can,16oz(470ml),0 to 50,4.9 to 5.9,2.09,Brand1Can.jpg
727,1341,5,2,14745,Brand1,Can,12oz(350ml),0 to 50,4.9 to 5.9,0.75,Brand1Can.jpg
2294,1341,5,3,14745,Brand2,Can,16oz(470ml),0 to 50,12+,2.09,Brand2Can.jpg
1081,1341,6,1,14746,Brand1,Can,8.4oz(250ml),0 to 50,12+,0.75,Brand1Can.jpg
875,1341,6,2,14746,Brand2,Bottle,8.4oz(250ml),51 to 100,6 to 7.9,0.75,Brand2Bottle.jpg
2572,1341,6,3,14746,Brand1,Bottle,25oz(740ml),51 to 100,4.9 to 5.9,2.79,Brand1Bottle.jpg
335,1341,7,1,14747,Brand2,Bottle,8.4oz(250ml),151+,6 to 7.9,1.67,Brand2Bottle.jpg
1827,1341,7,2,14747,Brand3,Can,32oz(950ml),0 to 50,0 to 4.8,2.09,Brand3Can.jpg
774,1341,7,3,14747,Brand3,Bottle,25oz(740ml),51 to 100,4.9 to 5.9,0.75,Brand3Bottle.jpg
2962,1341,8,1,14748,Brand1,Bottle,25oz(740ml),101 to 150,12+,2.79,Brand1Bottle.jpg
2710,1341,8,2,14748,Brand1,Bottle,12oz(350ml),101 to 150,6 to 7.9,2.79,Brand1Bottle.jpg
824,1341,8,3,14748,Brand2,Can,16oz(470ml),151+,4.9 to 5.9,0.75,Brand2Can.jpg
66,1341,9,1,14749,Brand3,Bottle,8.4oz(250ml),101 to 150,0 to 4.8,1.67,Brand3Bottle.jpg
2709,1341,9,2,14749,Brand3,Can,12oz(350ml),101 to 150,6 to 7.9,2.79,Brand3Can.jpg
531,1341,9,3,14749,Brand3,Can,25oz(740ml),51 to 100,12+,1.67,Brand3Can.jpg
900,1341,10,1,14750,Brand3,Bottle,32oz(950ml),51 to 100,6 to 7.9,0.75,Brand3Bottle.jpg
225,1341,10,2,14750,Brand3,Can,16oz(470ml),151+,4.9 to 5.9,1.67,Brand3Can.jpg
1578,1341,10,3,14750,Brand3,Bottle,16oz(470ml),0 to 50,8 to 12,1.99,Brand3Bottle.jpg
1364,1341,11,1,14751,Brand2,Can,16oz(470ml),51 to 100,4.9 to 5.9,1.99,Brand2Can.jpg
2569,1341,11,2,14751,Brand1,Can,25oz(740ml),51 to 100,4.9 to 5.9,2.79,Brand1Can.jpg
1892,1341,11,3,14751,Brand2,Can,8.4oz(250ml),151+,0 to 4.8,2.09,Brand2Can.jpg
711,1342,1,1,14752,Brand3,Can,25oz(740ml),151+,0 to 4.8,0.75,Brand3Can.jpg
2341,1342,1,2,14752,Brand1,Can,8.4oz(250ml),101 to 150,12+,2.09,Brand1Can.jpg
320,1342,1,3,14752,Brand2,Can,25oz(740ml),101 to 150,6 to 7.9,1.67,Brand2Can.jpg
255,1342,2,1,14753,Brand3,Can,16oz(470ml),0 to 50,6 to 7.9,1.67,Brand3Can.jpg
2292,1342,2,2,14753,Brand3,Bottle,12oz(350ml),0 to 50,12+,2.09,Brand3Bottle.jpg
2591,1342,2,3,14753,Brand2,Bottle,12oz(350ml),101 to 150,4.9 to 5.9,2.79,Brand2Bottle.jpg
2099,1342,3,1,14754,Brand2,Bottle,32oz(950ml),51 to 100,6 to 7.9,2.09,Brand2Bottle.jpg
1266,1342,3,2,14754,Brand3,Bottle,8.4oz(250ml),101 to 150,0 to 4.8,1.99,Brand3Bottle.jpg
248,1342,3,3,14754,Brand2,Can,12oz(350ml),0 to 50,6 to 7.9,1.67,Brand2Can.jpg
1136,1342,4,1,14755,Brand2,Can,32oz(950ml),51 to 100,12+,0.75,Brand2Can.jpg
1091,1342,4,2,14755,Brand2,Bottle,12oz(350ml),0 to 50,12+,0.75,Brand2Bottle.jpg
597,1342,4,3,14755,Brand3,Can,32oz(950ml),151+,12+,1.67,Brand3Can.jpg
1860,1342,5,1,14756,Brand3,Bottle,32oz(950ml),51 to 100,0 to 4.8,2.09,Brand3Bottle.jpg
1019,1342,5,2,14756,Brand2,Bottle,32oz(950ml),51 to 100,8 to 12,0.75,Brand2Bottle.jpg
2632,1342,5,3,14756,Brand1,Bottle,25oz(740ml),151+,4.9 to 5.9,2.79,Brand1Bottle.jpg
1724,1342,6,1,14757,Brand2,Can,16oz(470ml),51 to 100,12+,1.99,Brand2Can.jpg
542,1342,6,2,14757,Brand2,Can,8.4oz(250ml),101 to 150,12+,1.67,Brand2Can.jpg
1582,1342,6,3,14757,Brand1,Bottle,25oz(740ml),0 to 50,8 to 12,1.99,Brand1Bottle.jpg
254,1342,7,1,14758,Brand2,Can,16oz(470ml),0 to 50,6 to 7.9,1.67,Brand2Can.jpg
2626,1342,7,2,14758,Brand1,Bottle,16oz(470ml),151+,4.9 to 5.9,2.79,Brand1Bottle.jpg
69,1342,7,3,14758,Brand3,Can,12oz(350ml),101 to 150,0 to 4.8,1.67,Brand3Can.jpg
1217,1342,8,1,14759,Brand2,Bottle,16oz(470ml),0 to 50,0 to 4.8,1.99,Brand2Bottle.jpg
1662,1342,8,2,14759,Brand3,Bottle,12oz(350ml),151+,8 to 12,1.99,Brand3Bottle.jpg
1002,1342,8,3,14759,Brand3,Bottle,12oz(350ml),51 to 100,8 to 12,0.75,Brand3Bottle.jpg
2366,1342,9,1,14760,Brand2,Can,32oz(950ml),101 to 150,12+,2.09,Brand2Can.jpg
2786,1342,9,2,14760,Brand2,Can,32oz(950ml),0 to 50,8 to 12,2.79,Brand2Can.jpg
2787,1342,9,3,14760,Brand3,Can,32oz(950ml),0 to 50,8 to 12,2.79,Brand3Can.jpg
293,1342,10,1,14761,Brand2,Bottle,25oz(740ml),51 to 100,6 to 7.9,1.67,Brand2Bottle.jpg
2830,1342,10,2,14761,Brand1,Bottle,12oz(350ml),101 to 150,8 to 12,2.79,Brand1Bottle.jpg
21,1342,10,3,14761,Brand3,Can,25oz(740ml),0 to 50,0 to 4.8,1.67,Brand3Can.jpg
1991,1342,11,1,14762,Brand2,Bottle,12oz(350ml),101 to 150,4.9 to 5.9,2.09,Brand2Bottle.jpg
22,1342,11,2,14762,Brand1,Bottle,25oz(740ml),0 to 50,0 to 4.8,1.67,Brand1Bottle.jpg
1423,1342,11,3,14762,Brand1,Can,16oz(470ml),151+,4.9 to 5.9,1.99,Brand1Can.jpg
1799,1343,1,1,14763,Brand2,Bottle,32oz(950ml),151+,12+,1.99,Brand2Bottle.jpg
2225,1343,1,2,14763,Brand2,Bottle,8.4oz(250ml),101 to 150,8 to 12,2.09,Brand2Bottle.jpg
174,1343,1,3,14763,Brand3,Bottle,25oz(740ml),51 to 100,4.9 to 5.9,1.67,Brand3Bottle.jpg
641,1343,2,1,14764,Brand2,Bottle,12oz(350ml),51 to 100,0 to 4.8,0.75,Brand2Bottle.jpg
1584,1343,2,2,14764,Brand3,Bottle,25oz(740ml),0 to 50,8 to 12,1.99,Brand3Bottle.jpg
2523,1343,2,3,14764,Brand3,Can,8.4oz(250ml),0 to 50,4.9 to 5.9,2.79,Brand3Can.jpg
1166,1343,3,1,14765,Brand2,Can,32oz(950ml),101 to 150,12+,0.75,Brand2Can.jpg
1164,1343,3,2,14765,Brand3,Bottle,25oz(740ml),101 to 150,12+,0.75,Brand3Bottle.jpg
680,1343,3,3,14765,Brand2,Can,25oz(740ml),101 to 150,0 to 4.8,0.75,Brand2Can.jpg
862,1343,4,1,14766,Brand1,Bottle,25oz(740ml),0 to 50,6 to 7.9,0.75,Brand1Bottle.jpg
1848,1343,4,2,14766,Brand3,Bottle,16oz(470ml),51 to 100,0 to 4.8,2.09,Brand3Bottle.jpg
605,1343,4,3,14766,Brand2,Bottle,8.4oz(250ml),0 to 50,0 to 4.8,0.75,Brand2Bottle.jpg
24,1343,5,1,14767,Brand3,Bottle,25oz(740ml),0 to 50,0 to 4.8,1.67,Brand3Bottle.jpg
85,1343,5,2,14767,Brand1,Can,32oz(950ml),101 to 150,0 to 4.8,1.67,Brand1Can.jpg
1348,1343,5,3,14767,Brand1,Bottle,32oz(950ml),0 to 50,4.9 to 5.9,1.99,Brand1Bottle.jpg
2352,1343,6,1,14768,Brand3,Bottle,12oz(350ml),101 to 150,12+,2.09,Brand3Bottle.jpg
1735,1343,6,2,14768,Brand1,Can,32oz(950ml),51 to 100,12+,1.99,Brand1Can.jpg
1405,1343,6,3,14768,Brand1,Can,32oz(950ml),101 to 150,4.9 to 5.9,1.99,Brand1Can.jpg
2696,1343,7,1,14769,Brand2,Can,32oz(950ml),51 to 100,6 to 7.9,2.79,Brand2Can.jpg
1270,1343,7,2,14769,Brand1,Bottle,12oz(350ml),101 to 150,0 to 4.8,1.99,Brand1Bottle.jpg
2674,1343,7,3,14769,Brand1,Bottle,8.4oz(250ml),51 to 100,6 to 7.9,2.79,Brand1Bottle.jpg
159,1343,8,1,14770,Brand3,Can,12oz(350ml),51 to 100,4.9 to 5.9,1.67,Brand3Can.jpg
2370,1343,8,2,14770,Brand3,Bottle,32oz(950ml),101 to 150,12+,2.09,Brand3Bottle.jpg
2374,1343,8,3,14770,Brand1,Bottle,8.4oz(250ml),151+,12+,2.09,Brand1Bottle.jpg
2729,1343,9,1,14771,Brand2,Bottle,32oz(950ml),101 to 150,6 to 7.9,2.79,Brand2Bottle.jpg
1651,1343,9,2,14771,Brand1,Can,8.4oz(250ml),151+,8 to 12,1.99,Brand1Can.jpg
1636,1343,9,3,14771,Brand1,Bottle,16oz(470ml),101 to 150,8 to 12,1.99,Brand1Bottle.jpg
1636,1343,10,1,14772,Brand1,Bottle,16oz(470ml),101 to 150,8 to 12,1.99,Brand1Bottle.jpg
1610,1343,10,2,14772,Brand2,Can,25oz(740ml),51 to 100,8 to 12,1.99,Brand2Can.jpg
355,1343,10,3,14772,Brand1,Can,32oz(950ml),151+,6 to 7.9,1.67,Brand1Can.jpg
2026,1343,11,1,14773,Brand1,Bottle,16oz(470ml),151+,4.9 to 5.9,2.09,Brand1Bottle.jpg
2235,1343,11,2,14773,Brand3,Can,16oz(470ml),101 to 150,8 to 12,2.09,Brand3Can.jpg
2327,1343,11,3,14773,Brand2,Bottle,16oz(470ml),51 to 100,12+,2.09,Brand2Bottle.jpg
2786,1344,1,1,14774,Brand2,Can,32oz(950ml),0 to 50,8 to 12,2.79,Brand2Can.jpg
626,1344,1,2,14774,Brand2,Can,32oz(950ml),0 to 50,0 to 4.8,0.75,Brand2Can.jpg
508,1344,1,3,14774,Brand1,Bottle,32oz(950ml),0 to 50,12+,1.67,Brand1Bottle.jpg
623,1344,2,1,14775,Brand2,Bottle,25oz(740ml),0 to 50,0 to 4.8,0.75,Brand2Bottle.jpg
500,1344,2,2,14775,Brand2,Can,25oz(740ml),0 to 50,12+,1.67,Brand2Can.jpg
810,1344,2,3,14775,Brand3,Bottle,32oz(950ml),101 to 150,4.9 to 5.9,0.75,Brand3Bottle.jpg
2190,1344,3,1,14776,Brand3,Bottle,32oz(950ml),0 to 50,8 to 12,2.09,Brand3Bottle.jpg
2792,1344,3,2,14776,Brand2,Can,8.4oz(250ml),51 to 100,8 to 12,2.79,Brand2Can.jpg
2088,1344,3,3,14776,Brand3,Bottle,16oz(470ml),51 to 100,6 to 7.9,2.09,Brand3Bottle.jpg
2433,1344,4,1,14777,Brand3,Can,8.4oz(250ml),51 to 100,0 to 4.8,2.79,Brand3Can.jpg
1149,1344,4,2,14777,Brand3,Can,12oz(350ml),101 to 150,12+,0.75,Brand3Can.jpg
1941,1344,4,3,14777,Brand3,Can,25oz(740ml),0 to 50,4.9 to 5.9,2.09,Brand3Can.jpg
920,1344,5,1,14778,Brand2,Can,25oz(740ml),101 to 150,6 to 7.9,0.75,Brand2Can.jpg
2128,1344,5,2,14778,Brand1,Bottle,32oz(950ml),101 to 150,6 to 7.9,2.09,Brand1Bottle.jpg
418,1344,5,3,14778,Brand1,Bottle,32oz(950ml),51 to 100,8 to 12,1.67,Brand1Bottle.jpg
515,1344,6,1,14779,Brand2,Bottle,8.4oz(250ml),51 to 100,12+,1.67,Brand2Bottle.jpg
17,1344,6,2,14779,Brand2,Bottle,16oz(470ml),0 to 50,0 to 4.8,1.67,Brand2Bottle.jpg
1739,1344,6,3,14779,Brand2,Bottle,32oz(950ml),51 to 100,12+,1.99,Brand2Bottle.jpg
1983,1344,7,1,14780,Brand3,Can,8.4oz(250ml),101 to 150,4.9 to 5.9,2.09,Brand3Can.jpg
2631,1344,7,2,14780,Brand3,Can,25oz(740ml),151+,4.9 to 5.9,2.79,Brand3Can.jpg
1263,1344,7,3,14780,Brand3,Can,8.4oz(250ml),101 to 150,0 to 4.8,1.99,Brand3Can.jpg
688,1344,8,1,14781,Brand1,Bottle,32oz(950ml),101 to 150,0 to 4.8,0.75,Brand1Bottle.jpg
358,1344,8,2,14781,Brand1,Bottle,32oz(950ml),151+,6 to 7.9,1.67,Brand1Bottle.jpg
1713,1344,8,3,14781,Brand3,Can,8.4oz(250ml),51 to 100,12+,1.99,Brand3Can.jpg
1286,1344,9,1,14782,Brand2,Can,32oz(950ml),101 to 150,0 to 4.8,1.99,Brand2Can.jpg
2726,1344,9,2,14782,Brand2,Can,32oz(950ml),101 to 150,6 to 7.9,2.79,Brand2Can.jpg
91,1344,9,3,14782,Brand1,Can,8.4oz(250ml),151+,0 to 4.8,1.67,Brand1Can.jpg
2282,1344,10,1,14783,Brand2,Can,8.4oz(250ml),0 to 50,12+,2.09,Brand2Can.jpg
633,1344,10,2,14783,Brand3,Can,8.4oz(250ml),51 to 100,0 to 4.8,0.75,Brand3Can.jpg
517,1344,10,3,14783,Brand1,Can,12oz(350ml),51 to 100,12+,1.67,Brand1Can.jpg
315,1344,11,1,14784,Brand3,Can,16oz(470ml),101 to 150,6 to 7.9,1.67,Brand3Can.jpg
1572,1344,11,2,14784,Brand3,Bottle,12oz(350ml),0 to 50,8 to 12,1.99,Brand3Bottle.jpg
2641,1344,11,3,14784,Brand1,Can,8.4oz(250ml),0 to 50,6 to 7.9,2.79,Brand1Can.jpg
2320,1345,1,1,14785,Brand1,Bottle,12oz(350ml),51 to 100,12+,2.09,Brand1Bottle.jpg
444,1345,1,2,14785,Brand3,Bottle,25oz(740ml),101 to 150,8 to 12,1.67,Brand3Bottle.jpg
2197,1345,1,3,14785,Brand1,Can,12oz(350ml),51 to 100,8 to 12,2.09,Brand1Can.jpg
1620,1345,2,1,14786,Brand3,Bottle,32oz(950ml),51 to 100,8 to 12,1.99,Brand3Bottle.jpg
2355,1345,2,2,14786,Brand3,Can,16oz(470ml),101 to 150,12+,2.09,Brand3Can.jpg
2692,1345,2,3,14786,Brand1,Bottle,25oz(740ml),51 to 100,6 to 7.9,2.79,Brand1Bottle.jpg
1738,1345,3,1,14787,Brand1,Bottle,32oz(950ml),51 to 100,12+,1.99,Brand1Bottle.jpg
1528,1345,3,2,14787,Brand1,Bottle,32oz(950ml),101 to 150,6 to 7.9,1.99,Brand1Bottle.jpg
845,1345,3,3,14787,Brand2,Bottle,8.4oz(250ml),0 to 50,6 to 7.9,0.75,Brand2Bottle.jpg
